ancestor_id,treatment,population,nitrate_concentration.x,growth_rate_q2.5,growth_rate_q97.5,growth_rate_mean
anc2,P,17,672,1.62631341507891,1.7445069609715913,1.6832420081107007
anc2,P,17,673,1.626327654439409,1.7445393578659318,1.6832641893646096
anc2,P,17,674,1.6263418517949815,1.7445716598260703,1.6832863054048288
anc2,P,17,675,1.6263560073312198,1.7446038672686817,1.6833083565185332
anc2,P,17,676,1.6263701212326254,1.7446359806080058,1.6833303429912136
anc2,P,17,677,1.6263841936826158,1.744668000255866,1.68335226510669
anc2,P,17,678,1.6263982248635322,1.744699926621686,1.6833741231471224
anc2,P,17,679,1.6264122149566484,1.7447317601125072,1.683395917393025
anc2,P,17,680,1.6264261641421784,1.744763501133006,1.6834176481232759
anc2,P,17,681,1.6264400725992825,1.7447951500855117,1.6834393156151304
anc2,P,17,682,1.6264539405060776,1.744826707370023,1.6834609201442328
anc2,P,17,683,1.626467768039643,1.7448581733842246,1.6834824619846274
anc2,P,17,684,1.626481555376029,1.744889548523504,1.6835039414087702
anc2,P,17,685,1.6264953026902627,1.7449208331809687,1.6835253586875414
anc2,P,17,686,1.6265090101563575,1.7449520277474617,1.6835467140902554
anc2,P,17,687,1.6265226779473192,1.744983132611578,1.6835680078846724
anc2,P,17,688,1.6265363062351537,1.7450141481596817,1.683589240337011
anc2,P,17,689,1.6265498951908728,1.745045074775921,1.683610411711957
anc2,P,17,690,1.6265634449845048,1.7450759128422433,1.6836315222726763
anc2,P,17,691,1.626576955785098,1.745106662738413,1.6836525722808247
anc2,P,17,692,1.626590427760729,1.7451373248420265,1.6836735619965595
anc2,P,17,693,1.6266038610785107,1.7451678995285254,1.6836944916785492
anc2,P,17,694,1.6266172559045977,1.7451983871712151,1.6837153615839857
anc2,P,17,695,1.6266306124041936,1.7452287881412776,1.6837361719685928
anc2,P,17,696,1.6266439307415586,1.7452591028077882,1.6837569230866383
anc2,P,17,697,1.6266572110800148,1.745289331537729,1.6837776151909438
anc2,P,17,698,1.6266704535819547,1.7453194746960048,1.6837982485328948
anc2,P,17,699,1.626683658408846,1.745349532645457,1.6838188233624511
anc2,P,17,700,1.6266968257212389,1.7453795057468788,1.6838393399281568
anc2,P,17,701,1.6267099556787732,1.7454093943590292,1.6838597984771502
anc2,P,17,702,1.6267230484401836,1.7454391988386484,1.6838801992551737
anc2,P,17,703,1.6267361041633073,1.7454689195404691,1.6839005425065845
anc2,P,17,704,1.6267491230050894,1.7454985568172348,1.683920828474363
anc2,P,17,705,1.6267621051215895,1.7455281110197096,1.6839410574001232
anc2,P,17,706,1.626775050667988,1.7455575824966951,1.6839612295241226
anc2,P,17,707,1.6267879597985928,1.745586971595043,1.6839813450852708
anc2,P,17,708,1.626800832666844,1.7456162786596674,1.6840014043211395
anc2,P,17,709,1.6268136694253212,1.7456455040335614,1.6840214074679725
anc2,P,17,710,1.6268264702257496,1.7456746480578071,1.6840413547606936
anc2,P,17,711,1.6268392352190049,1.7457037110715914,1.6840612464329165
anc2,P,17,712,1.6268519645551203,1.7457326934122173,1.6840810827169541
anc2,P,17,713,1.6268646583832922,1.7457615954151184,1.6841008638438275
anc2,P,17,714,1.6268773168518855,1.7457904174138716,1.6841205900432745
anc2,P,17,715,1.6268899401084393,1.745819159740209,1.684140261543759
anc2,P,17,716,1.6269025282996739,1.7458446327303458,1.6841598785724796
anc2,P,17,717,1.626915081571495,1.745869685032429,1.6841794413553783
anc2,P,17,718,1.626927600069,1.7458946682677687,1.6841989501171493
anc2,P,17,719,1.6269400839364834,1.7459195827215876,1.6842184050812474
anc2,P,17,720,1.6269525333174435,1.7459444286775399,1.6842378064698968
anc2,P,17,721,1.6269649483545852,1.7459692064177208,1.6842571545040999
anc2,P,17,722,1.6269773291898282,1.7459939162226807,1.6842764494036442
anc2,P,17,723,1.6269896759643112,1.746018558371433,1.6842956913871128
anc2,P,17,724,1.6270019888183975,1.746043133141464,1.6843148806718906
anc2,P,17,725,1.6270142678916797,1.7460676408087463,1.684334017474174
anc2,P,17,726,1.6270265133229862,1.7460920816477465,1.6843531020089781
anc2,P,17,727,1.6270387252503848,1.7461164559314375,1.6843721344901454
anc2,P,17,728,1.6270509038111902,1.7461407639313054,1.684391115130353
anc2,P,17,729,1.627063049141966,1.746165005917364,1.6844100441411212
anc2,P,17,730,1.627075161378533,1.7461891821581612,1.684428921732821
anc2,P,17,731,1.6270872406559724,1.7462132929207907,1.6844477481146827
anc2,P,17,732,1.6270992871086307,1.7462373384709011,1.684466523494802
anc2,P,17,733,1.6271113008701263,1.7462613190727068,1.684485248080149
anc2,P,17,734,1.6271232820733523,1.7462852349889955,1.684503922076576
anc2,P,17,735,1.6271352308504834,1.74630908648114,1.6845225456888238
anc2,P,17,736,1.6271471473329788,1.7463328738091062,1.6845411191205297
anc2,P,17,737,1.627159031651589,1.7463565972314643,1.684559642574236
anc2,P,17,738,1.627170883936359,1.7463802570053961,1.6845781162513955
anc2,P,17,739,1.6271827043166338,1.7464038533867052,1.6845965403523802
anc2,P,17,740,1.6271944929210636,1.7464273866298268,1.6846149150764882
anc2,P,17,741,1.6272062498776072,1.7464508569878359,1.6846332406219504
anc2,P,17,742,1.6272179753135372,1.746474264712457,1.6846515171859382
anc2,P,17,743,1.6272296693554449,1.7464976100540726,1.6846697449645707
anc2,P,17,744,1.627241332129245,1.7465208932617329,1.6846879241529207
anc2,P,17,745,1.6272529637601791,1.746544114583164,1.684706054945023
anc2,P,17,746,1.6272645643728212,1.7465672742647758,1.6847241375338804
anc2,P,17,747,1.6272761340910815,1.7465903725516736,1.6847421721114708
anc2,P,17,748,1.6272876812620949,1.7466134096876642,1.684760158868754
anc2,P,17,749,1.6272992761239145,1.7466363859152638,1.6847780979956783
anc2,P,17,750,1.6273108402311736,1.74665930147571,1.684795989681188
anc2,P,17,751,1.6273223737060722,1.7466821566089672,1.6848138341132282
anc2,P,17,752,1.627333876670163,1.7467049515537354,1.6848316314787535
anc2,P,17,753,1.6273453492443566,1.74672768654746,1.6848493819637331
anc2,P,17,754,1.627356791548926,1.7467503618263387,1.6848670857531582
anc2,P,17,755,1.6273682037035098,1.7467729776253291,1.6848847430310476
anc2,P,17,756,1.6273795858271167,1.74679553417816,1.6849023539804544
anc2,P,17,757,1.6273909380381306,1.746818031717335,1.6849199187834725
anc2,P,17,758,1.6274022604543137,1.7468404704741438,1.684937437621243
anc2,P,17,759,1.627413553192811,1.746862850678669,1.6849549106739596
anc2,P,17,760,1.6274248163701537,1.7468851725597934,1.684972338120876
anc2,P,17,761,1.6274360501022642,1.7469074363452093,1.684989720140311
anc2,P,17,762,1.6274472545044594,1.7469296422614242,1.6850070569096551
anc2,P,17,763,1.6274584296914547,1.746951790533771,1.6850243486053764
anc2,P,17,764,1.6274695757773685,1.746973881386413,1.6850415954030267
anc2,P,17,765,1.627480692875725,1.7469959150423537,1.6850587974772466
anc2,P,17,766,1.6274917810994594,1.7470178917234425,1.6850759550017733
anc2,P,17,767,1.6275028405609202,1.7470398116503831,1.6850930681494447
anc2,P,17,768,1.6275138713718746,1.7470616750427415,1.6851101370922055
anc2,P,17,769,1.6275248736435106,1.7470834821189516,1.6851271620011137
anc2,P,17,770,1.6275358474864423,1.7471052330963242,1.6851441430463454
anc2,P,17,771,1.6275467930107126,1.747126928191053,1.6851610803972017
anc2,P,17,772,1.6275577103257977,1.7471485676182223,1.6851779742221127
anc2,P,17,773,1.6275685995406093,1.7471701515918143,1.6851948246886446
anc2,P,17,774,1.6275794607635,1.7471916803247158,1.6852116319635038
anc2,P,17,775,1.627590294102265,1.7472131540287248,1.685228396212544
anc2,P,17,776,1.6276010996641481,1.747234572914559,1.6852451176007703
anc2,P,17,777,1.6276118775558435,1.7472559371918601,1.6852617962923455
anc2,P,17,778,1.6276226278834989,1.747277247069204,1.685278432450595
anc2,P,17,779,1.6276333507527199,1.7473024891317948,1.6852950262380118
anc2,P,17,780,1.6276440462685742,1.747328408449492,1.6853115778162626
anc2,P,17,781,1.627654714535593,1.7473542621586715,1.6853280873461929
anc2,P,17,782,1.627665355657777,1.7473800505081263,1.6853445549878319
anc2,P,17,783,1.6276759697385965,1.747405773745394,1.6853609809003975
anc2,P,17,784,1.6276865568809982,1.7474314321167628,1.6853773652423019
anc2,P,17,785,1.6276971171874057,1.7474570258672812,1.6853937081711563
anc2,P,17,786,1.627707650759725,1.7474825552407642,1.6854100098437765
anc2,P,17,787,1.6277181576993462,1.7475080204798026,1.6854262704161873
anc2,P,17,788,1.6277286381071472,1.7475334218257685,1.6854424900436276
anc2,P,17,789,1.6277390920834978,1.7475587595188258,1.6854586688805557
anc2,P,17,790,1.6277495197282614,1.7475840337979354,1.6854748070806544
anc2,P,17,791,1.6277599211407996,1.7476092449008638,1.6854909047968345
anc2,P,17,792,1.627770296419974,1.7476343930641904,1.685506962181241
anc2,P,17,793,1.627780645664151,1.7476594785233144,1.6855229793852582
anc2,P,17,794,1.6277909689712031,1.7476845015124638,1.6855389565595125
anc2,P,17,795,1.627801266438513,1.7477094622647,1.685554893853879
anc2,P,17,796,1.6278115381629767,1.7477343610119267,1.6855707914174856
anc2,P,17,797,1.6278217842410065,1.747759197984898,1.6855866493987175
anc2,P,17,798,1.6278320047685337,1.7477839734132234,1.6856024679452215
anc2,P,17,799,1.6278421998410113,1.747808687525376,1.6856182472039118
anc2,P,17,800,1.6278523695534186,1.7478333405487003,1.6856339873209731
anc2,P,17,801,1.627862514000261,1.7478579327094168,1.685649688441866
anc2,P,17,802,1.6278726332755769,1.7478824642326312,1.6856653507113308
anc2,P,17,803,1.6278827274729377,1.7479069353423407,1.6856809742733931
anc2,P,17,804,1.6278927966854517,1.7479313462614403,1.685696559271367
anc2,P,17,805,1.6279028410057665,1.7479556972117298,1.6857121058478604
anc2,P,17,806,1.6279128605260729,1.7479799884139209,1.6857276141447781
anc2,P,17,807,1.6279228553381064,1.7480042200876431,1.685743084303328
anc2,P,17,808,1.627932825533151,1.748028392451451,1.6857585164640234
anc2,P,17,809,1.6279427712020418,1.7480525057228304,1.6857739107666887
anc2,P,17,810,1.6279526924351664,1.7480765601182056,1.6857892673504633
anc2,P,17,811,1.6279626376772052,1.7481005558529445,1.6858045863538047
anc2,P,17,812,1.6279747533892812,1.748124493141367,1.6858198679144947
anc2,P,17,813,1.627986839476442,1.748148372196749,1.6858351121696415
anc2,P,17,814,1.6279988960472112,1.7481721932313306,1.6858503192556853
anc2,P,17,815,1.6280109232095827,1.7481959564563216,1.6858654893084013
anc2,P,17,816,1.628022921071026,1.7482196620819086,1.6858806224629044
anc2,P,17,817,1.6280348897384858,1.7482433103172594,1.6858957188536532
anc2,P,17,818,1.6280468293183878,1.7482669013705308,1.6859107786144534
anc2,P,17,819,1.6280587399166417,1.7482904354488737,1.6859258018784622
anc2,P,17,820,1.6280706216386418,1.748313912758441,1.6859407887781928
anc2,P,17,821,1.6280824745892737,1.7483373335043906,1.685955739445517
anc2,P,17,822,1.6280942988729148,1.7483606978908937,1.6859706540116697
anc2,P,17,823,1.6281060945934385,1.7483840061211402,1.6859855326072533
anc2,P,17,824,1.6281178618542167,1.7484072583973442,1.6860003753622403
anc2,P,17,825,1.6281296007581239,1.74843045492075,1.6860151824059788
anc2,P,17,826,1.6281413114075383,1.7484535958916383,1.6860299538671943
anc2,P,17,827,1.6281529939043464,1.7484766815093316,1.6860446898739947
anc2,P,17,828,1.6281646483499455,1.7484997119721997,1.6860593905538734
anc2,P,17,829,1.6281762748452462,1.7485226874776663,1.6860740560337137
anc2,P,17,830,1.6281878734906763,1.748545608222213,1.686088686439792
anc2,P,17,831,1.6281994443861822,1.7485684744013867,1.6861032818977808
anc2,P,17,832,1.6282109876312332,1.7485912862098039,1.6861178425327537
anc2,P,17,833,1.6282225033248239,1.7486140438411577,1.6861323684691873
anc2,P,17,834,1.628233991565476,1.74863674748822,1.6861468598309666
anc2,P,17,835,1.6282454524512433,1.7486593973428524,1.686161316741387
anc2,P,17,836,1.6282568860797118,1.7486819935960056,1.6861757393231582
anc2,P,17,837,1.628268292548005,1.748704536437729,1.6861901276984084
anc2,P,17,838,1.6282796719527854,1.7487270260571746,1.6862044819886866
anc2,P,17,839,1.628291024390257,1.748749462642602,1.686218802314967
anc2,P,17,840,1.6283023499561682,1.748771846381383,1.6862330887976515
anc2,P,17,841,1.628313648745815,1.7487941774600098,1.6862473415565746
anc2,P,17,842,1.6283249208540431,1.7488164560640966,1.6862615607110045
anc2,P,17,843,1.628336166375251,1.748838682378387,1.6862757463796485
anc2,P,17,844,1.6283473854033923,1.7488608565867583,1.6862898986806547
anc2,P,17,845,1.628358578031979,1.7488829788722262,1.6863040177316169
anc2,P,17,846,1.6283697443540819,1.7489050494169507,1.6863181036495762
anc2,P,17,847,1.6283808844623373,1.7489270684022407,1.6863321565510256
anc2,P,17,848,1.6283919984489446,1.748949036008559,1.6863461765519125
anc2,P,17,849,1.6284030864056727,1.7489709524155272,1.6863601637676418
anc2,P,17,850,1.6284141484238612,1.7489928178019307,1.6863741183130792
anc2,P,17,851,1.628425184594422,1.7490146323457227,1.686388040302555
anc2,P,17,852,1.6284361950078434,1.7490363962240307,1.686401929849866
anc2,P,17,853,1.6284471797541913,1.7490581096131599,1.6864157870682799
anc2,P,17,854,1.628458138923113,1.7490797726885992,1.686429612070537
anc2,P,17,855,1.6284690726038378,1.7491013856250237,1.686443404968855
anc2,P,17,856,1.6284799808851809,1.749122948596302,1.6864571658749297
anc2,P,17,857,1.6284908638555455,1.7491444617754996,1.6864708948999405
anc2,P,17,858,1.6285017216029245,1.7491659253348835,1.6864845921545517
anc2,P,17,859,1.628512554214904,1.7491873394459272,1.686498257748916
anc2,P,17,860,1.6285233617786645,1.749208704279314,1.6865118917926778
anc2,P,17,861,1.6285341443809846,1.7492300200049438,1.6865254943949755
anc2,P,17,862,1.6285449021082417,1.7492512867919359,1.6865390656644448
anc2,P,17,863,1.628555635046415,1.7492725048086337,1.6865526057092213
anc2,P,17,864,1.6285663432810888,1.74929367422261,1.686566114636944
anc2,P,17,865,1.628577026897453,1.7493147952006702,1.6865795925547573
anc2,P,17,866,1.6285876859803075,1.749335867908857,1.6865930395693145
anc2,P,17,867,1.628598320614061,1.7493568925124556,1.6866064557867806
anc2,P,17,868,1.6286089308827378,1.749377869175998,1.686619841312834
anc2,P,17,869,1.628619516869976,1.7493987980632653,1.6866331962526713
anc2,P,17,870,1.6286300786590324,1.7494196793372943,1.686646520711008
anc2,P,17,871,1.6286406163327827,1.7494405131603803,1.6866598147920824
anc2,P,17,872,1.628651129973725,1.749461299694083,1.6866730785996584
anc2,P,17,873,1.6286616196639818,1.7494820390992276,1.6866863122370273
anc2,P,17,874,1.628672085485301,1.749502731535913,1.6866995158070113
anc2,P,17,875,1.62868252751906,1.749523377163512,1.686712689411966
anc2,P,17,876,1.6286929458462658,1.7495439761406781,1.6867258331537829
anc2,P,17,877,1.6287033405475588,1.7495645286253485,1.6867389471338916
anc2,P,17,878,1.6287137117032133,1.749585034774748,1.6867520314532638
anc2,P,17,879,1.6287240593931407,1.7496054947453932,1.6867650862124142
anc2,P,17,880,1.6287343836968913,1.7496259086930972,1.6867781115114038
anc2,P,17,881,1.6287446846936562,1.7496462767729721,1.6867911074498432
anc2,P,17,882,1.6287549624622688,1.749666599139435,1.6868040741268937
anc2,P,17,883,1.6287652170812081,1.7496868759462088,1.6868170116412713
anc2,P,17,884,1.6287754486286,1.7497071073463295,1.6868299200912475
anc2,P,17,885,1.6287856571822183,1.7497272934921477,1.6868427995746536
anc2,P,17,886,1.628795842819489,1.7497474345353332,1.6868556501888818
anc2,P,17,887,1.6288060056174896,1.7497675306268794,1.6868684720308889
anc2,P,17,888,1.6288161456529533,1.7497875819171056,1.686881265197197
anc2,P,17,889,1.628826263002269,1.7498075885556625,1.6868940297838977
anc2,P,17,890,1.628836357741485,1.7498275506915342,1.6869067658866532
anc2,P,17,891,1.62884642994631,1.7498474684730432,1.6869194736007
anc2,P,17,892,1.6288564796921141,1.7498673420478537,1.6869321530208499
anc2,P,17,893,1.6288665070539332,1.7498871715629747,1.6869448042414927
anc2,P,17,894,1.6288765121064681,1.749906957164765,1.6869574273566
anc2,P,17,895,1.6288864949240882,1.7499266989989346,1.6869700224597248
anc2,P,17,896,1.628896455580832,1.7499463972105502,1.6869825896440065
anc2,P,17,897,1.628906394150411,1.7499660519440388,1.6869951290021716
anc2,P,17,898,1.6289163107062088,1.7499856633431892,1.6870076406265364
anc2,P,17,899,1.6289262053212847,1.750005231551158,1.6870201246090095
anc2,P,17,900,1.628936078068375,1.7500247567104712,1.6870325810410935
anc2,P,17,901,1.6289459290198955,1.7500442389630286,1.687045010013888
anc2,P,17,902,1.628955758247942,1.7500636784501071,1.6870574116180912
anc2,P,17,903,1.6289655658242923,1.7500830753123644,1.687069785944002
anc2,P,17,904,1.6289753518204093,1.750102429689841,1.687082133081523
anc2,P,17,905,1.6289851163074411,1.750121741721966,1.6870944531201622
anc2,P,17,906,1.6289948593562233,1.750141011547558,1.6871067461490343
anc2,P,17,907,1.6290045810372817,1.7501602393048297,1.6871190122568647
anc2,P,17,908,1.6290142814208317,1.7501794251313914,1.6871312515319898
anc2,P,17,909,1.6290239605767827,1.7501985691642532,1.6871434640623608
anc2,P,17,910,1.6290336185747376,1.7502176715398299,1.6871556499355442
anc2,P,17,911,1.6290432554839955,1.750236732393942,1.687167809238725
anc2,P,17,912,1.629052871373554,1.7502557518618214,1.6871799420587084
anc2,P,17,913,1.629062466312109,1.7502747300781123,1.6871920484819214
anc2,P,17,914,1.6290720403680568,1.750293667176877,1.6872041285944164
anc2,P,17,915,1.6290815936094987,1.7503125632915955,1.687216182481871
anc2,P,17,916,1.6290911261042382,1.7503314185551722,1.6872282102295917
anc2,P,17,917,1.629100637919785,1.7503502330999372,1.6872402119225158
anc2,P,17,918,1.6291101291233565,1.7503690070576488,1.6872521876452127
anc2,P,17,919,1.6291195997818793,1.750387740559499,1.6872641374818855
anc2,P,17,920,1.6291290499619897,1.7504064337361136,1.687276061516375
anc2,P,17,921,1.629138479730037,1.7504250867175566,1.6872879598321593
anc2,P,17,922,1.6291478891520843,1.750443699633335,1.6872998325123574
anc2,P,17,923,1.6291572782939086,1.7504622726123982,1.6873116796397298
anc2,P,17,924,1.6291666540542225,1.7504808057831434,1.687323501296682
anc2,P,17,925,1.6291760420927013,1.7504992992734183,1.687335297565265
anc2,P,17,926,1.6291854099625616,1.7505177532105236,1.6873470685271776
anc2,P,17,927,1.629194757728727,1.7505361677212157,1.6873588142637694
anc2,P,17,928,1.6292040854558425,1.75055454293171,1.6873705348560404
anc2,P,17,929,1.629213393208277,1.7505728789676847,1.6873822303846449
anc2,P,17,930,1.629222681050123,1.7505911759542814,1.6873939009298928
anc2,P,17,931,1.6292319490451992,1.75060943401611,1.6874055465717508
anc2,P,17,932,1.6292411972570533,1.7506276532772502,1.6874171673898448
anc2,P,17,933,1.62925042574896,1.7506458338612558,1.6874287634634617
anc2,P,17,934,1.6292596345839256,1.750663975891156,1.6874403348715512
anc2,P,17,935,1.6292688238246884,1.7506820794894584,1.687451881692727
anc2,P,17,936,1.629277993533719,1.750700144778153,1.68746340400527
anc2,P,17,937,1.6292871437732235,1.750718171878713,1.6874749018871282
anc2,P,17,938,1.629296274605144,1.7507361609120995,1.6874863754159197
anc2,P,17,939,1.6293053860911604,1.7507541119987633,1.6874978246689345
anc2,P,17,940,1.629314478292691,1.7507720252586463,1.6875092497231354
anc2,P,17,941,1.6293235512708941,1.750789900811187,1.6875206506551605
anc2,P,17,942,1.6293326050866708,1.7508077387753205,1.6875320275413248
anc2,P,17,943,1.6293416398006646,1.7508255392694831,1.687543380457621
anc2,P,17,944,1.6293506554732624,1.7508433024116135,1.6875547094797227
anc2,P,17,945,1.6293596521645992,1.750861028319156,1.687566014682985
anc2,P,17,946,1.6293686299345542,1.7508787171090632,1.6875772961424462
anc2,P,17,947,1.6293775888427573,1.7508960411646166,1.6875885539328301
anc2,P,17,948,1.6293865289485874,1.7509126498863103,1.6875997881285474
anc2,P,17,949,1.6293954503111738,1.7509292239196002,1.6876109988036967
anc2,P,17,950,1.6294043529893985,1.750945763373046,1.6876221860320668
anc2,P,17,951,1.629413237041897,1.7509622683547552,1.6876333498871388
anc2,P,17,952,1.6294221025270605,1.7509787389723859,1.6876444904420862
anc2,P,17,953,1.6294309495030355,1.750995175333147,1.687655607769778
anc2,P,17,954,1.6294397780277263,1.751011577543803,1.687666701942779
anc2,P,17,955,1.6294485881587961,1.7510279457106752,1.6876777730333528
anc2,P,17,956,1.6294573799536671,1.7510442799396424,1.6876888211134622
anc2,P,17,957,1.6294661534695243,1.7510605803361474,1.687699846254771
anc2,P,17,958,1.629474908763314,1.7510768470051945,1.6877108485286465
anc2,P,17,959,1.629483645891746,1.7510930800513549,1.687721828006159
anc2,P,17,960,1.6294923649112965,1.751109279578768,1.6877327847580859
anc2,P,17,961,1.6295010658782063,1.7511254456911427,1.6877437188549111
anc2,P,17,962,1.6295097488484842,1.7511415784917614,1.6877546303668274
anc2,P,17,963,1.6295184138779077,1.7511576780834819,1.6877655193637384
anc2,P,17,964,1.6295270610220234,1.7511737445687365,1.6877763859152588
anc2,P,17,965,1.6295356903361498,1.7511897780495393,1.687787230090717
anc2,P,17,966,1.629544301875376,1.7512057786274846,1.6877980519591567
anc2,P,17,967,1.6295528956945666,1.7512217464037498,1.6878088515893366
anc2,P,17,968,1.6295614718483586,1.7512376814790986,1.687819629049734
anc2,P,17,969,1.6295700303911658,1.7512535839538819,1.6878303844085454
anc2,P,17,970,1.6295785713771778,1.7512694539280411,1.6878411177336874
anc2,P,17,971,1.6295870948603628,1.7512852915011086,1.6878518290927988
anc2,P,17,972,1.6295956008944685,1.7513010967722116,1.687862518553242
anc2,P,17,973,1.6296040895330215,1.751316869840072,1.6878731861821041
anc2,P,17,974,1.6296125608293306,1.7513326108030123,1.6878838320461982
anc2,P,17,975,1.6296210148364865,1.7513483197589528,1.6878944562120657
anc2,P,17,976,1.6296294516073637,1.7513639968054167,1.6879050587459763
anc2,P,17,977,1.6296378711946218,1.751379642039532,1.6879156397139305
anc2,P,17,978,1.6296462736507051,1.751395255558032,1.6879261991816608
anc2,P,17,979,1.629654659027845,1.7514108374572592,1.687936737214632
anc2,P,17,980,1.6296630273780612,1.7514263878331653,1.6879472538780447
anc2,P,17,981,1.629671378753162,1.7514419067813147,1.6879577492368338
anc2,P,17,982,1.6296797132047462,1.751457394396886,1.6879682233556725
anc2,P,17,983,1.629688030784203,1.751472850774674,1.6879786762989724
anc2,P,17,984,1.6296963315427146,1.7514882760090902,1.6879891081308842
anc2,P,17,985,1.6297046155312547,1.7515036701941677,1.6879995189153005
anc2,P,17,986,1.6297128828005936,1.7515190334235604,1.688009908715856
anc2,P,17,987,1.6297211334012953,1.7515343657905467,1.6880202775959292
anc2,P,17,988,1.6297293673837205,1.7515496673880298,1.6880306256186435
anc2,P,17,989,1.6297375847980273,1.7515649383085408,1.6880409528468687
anc2,P,17,990,1.6297457856941715,1.75158017864424,1.6880512593432222
anc2,P,17,991,1.62975397012191,1.7515953884869193,1.6880615451700705
anc2,P,17,992,1.629762138130798,1.7516105679280032,1.6880718103895296
anc2,P,17,993,1.6297702897701931,1.751625717058551,1.6880820550634672
anc2,P,17,994,1.6297784250892553,1.7516408359692595,1.6880922792535038
anc2,P,17,995,1.629786544136948,1.7516559247504626,1.6881024830210134
anc2,P,17,996,1.6297946469620384,1.7516709834921365,1.688112666427125
anc2,P,17,997,1.6298027336130996,1.7516860122838975,1.6881228295327242
anc2,P,17,998,1.6298108041385102,1.7517010112150069,1.688132972398454
anc2,P,17,999,1.6298188585864573,1.7517159803743716,1.6881430950847158
anc2,P,17,1000,1.6298268970049352,1.7517309198505455,1.6881531976516713
anc2,S,14,0,0,0,0
anc2,S,14,1,0.041980270218378364,0.06573235337747603,0.05172226561482195
anc2,S,14,2,0.08200635219171351,0.12673741188274554,0.10045158854889731
anc2,S,14,3,0.12021159408903519,0.18350593302732612,0.14644419739865355
anc2,S,14,4,0.15671748149291842,0.23646493358303283,0.18992746905946903
anc2,S,14,5,0.19163492781474945,0.2859854545920999,0.2311039352477108
anc2,S,14,6,0.22506539985041993,0.332391864067525,0.2701546302178144
anc2,S,14,7,0.2571019025364638,0.3758355797293844,0.30724190440485183
anc2,S,14,8,0.2878513466926991,0.41673749679644984,0.3425118020839875
anc2,S,14,9,0.3174797130137377,0.4550147197804871,0.37609608081747414
anc2,S,14,10,0.34596947108124476,0.4911007260408042,0.40811393481361097
anc2,S,14,11,0.37338395753593523,0.5251784446796687,0.43867347217097397
anc2,S,14,12,0.39978282367302964,0.5573897772950579,0.46787298646895675
anc2,S,14,13,0.42522148198717913,0.5878968070907238,0.49580205566373575
anc2,S,14,14,0.44976046557893906,0.6168344229977847,0.522542495291237
anc2,S,14,15,0.4734511604445138,0.6443206942811881,0.5481691882168419
anc2,S,14,16,0.49632676584206087,0.670659712793932,0.5727508093422258
anc2,S,14,17,0.5185486818231754,0.6959362070824711,0.5963504605825817
anc2,S,14,18,0.5401987922896565,0.7200591764685046,0.6190262289089807
anc2,S,14,19,0.5611618371045697,0.743105825677126,0.6408316781921592
anc2,S,14,20,0.58147001315275,0.7650378415948215,0.6618162838934195
anc2,S,14,21,0.6011535364305911,0.7857478550608985,0.6820258182534514
anc2,S,14,22,0.620240792087185,0.8055696835524395,0.7015026924739766
anc2,S,14,23,0.6387059496719855,0.8245422254876902,0.7202862614252439
anc2,S,14,24,0.6562534628392868,0.8427361108629243,0.7384130956088306
anc2,S,14,25,0.6732708274454204,0.8601983113414772,0.755917224431325
anc2,S,14,26,0.6897817115597653,0.8769720950333252,0.7728303542773071
anc2,S,14,27,0.7058083950428987,0.8930973844546708,0.7891820643910537
anc2,S,14,28,0.7213718698551467,0.9086818457393856,0.8049999831705178
anc2,S,14,29,0.7364919317913184,0.9239913168830818,0.8203099471321169
anc2,S,14,30,0.7511872644846084,0.9386770026708475,0.8351361445106915
anc2,S,14,31,0.7654110394234654,0.952551290313563,0.8495012452074296
anc2,S,14,32,0.7792295975311962,0.9660989902639274,0.86342651858282
anc2,S,14,33,0.7926734727088252,0.9797406281195615,0.8769319404061886
anc2,S,14,34,0.80575730009525,0.9929259738434566,0.8900362901134352
anc2,S,14,35,0.8184953531944889,1.0048432111644297,0.9027572393863522
anc2,S,14,36,0.831171975658428,1.0163475773459743,0.9151114329471284
anc2,S,14,37,0.8435550666741789,1.0282637106235548,0.9271145623576259
anc2,S,14,38,0.8554400974164729,1.039327285458404,0.9387814335224687
anc2,S,14,39,0.8670659383539261,1.04993651200597,0.9501260285159964
anc2,S,14,40,0.8783140570657274,1.0602116461766713,0.9611615622840806
anc2,S,14,41,0.8895769929602352,1.0701639811185728,0.9719005347113139
anc2,S,14,42,0.9002172547839358,1.0797900076257112,0.9823547784909787
anc2,S,14,43,0.9104674765829102,1.0891309877046589,0.9925355031885111
anc2,S,14,44,0.9207004740700107,1.0981993979503148,1.0024533358480228
anc2,S,14,45,0.9307721903902545,1.1074283051954321,1.0121183584551305
anc2,S,14,46,0.9404633990676562,1.11657953765751,1.0215401425372186
anc2,S,14,47,0.950003451849921,1.1247692663173368,1.030727781153819
anc2,S,14,48,0.9593330934450466,1.1326728038731004,1.0396899185045427
anc2,S,14,49,0.9685088305319217,1.1404039544109237,1.0484347773595704
anc2,S,14,50,0.9775852433134586,1.1479173427864109,1.0569701844977413
anc2,S,14,51,0.9861881438574378,1.15519870513667,1.0653035943194749
anc2,S,14,52,0.9946552896512687,1.162308198053575,1.0734421107858763
anc2,S,14,53,1.0030165749588564,1.1693856577479385,1.0813925078211573
anc2,S,14,54,1.011504920923933,1.176612062869934,1.0891612483027913
