file_name,path,well_plate,well,plate,date_time,RFU,plate_key,population,acclimation_level,p,phosphate_level,multitron,slot,phosphate_concentration,population_new_color,start_time,days,N0,N0_mean,ancestor_id,treatment,note,time_point,iteration,term,estimate,std.error,statistic,p.value,number_of_points
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate16_190320_103612_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,G02_16,G02,16,2019-03-20T10:29:31Z,20,1,11,HP,P,6,5,3,8,no,2019-03-19T21:12:25Z,0.5535416666666667,13,12.4,anc4,N,NA,2,3,days,1.3886124180524453,0.12961226642701162,10.713587967651293,0.0017386402316876945,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate17_190320_132121_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,B02_17,B02,17,2019-03-20T13:14:41Z,25,2,28,HP,P,6,4,4,8,no,2019-03-19T21:12:25Z,0.6682407407407407,17,12.75,anc5,P,NA,2,4,days,1.3472690707314219,0.15107551294506835,8.917852036162168,8.740852862780622e-4,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate17_190320_132121_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,C02_17,C02,17,2019-03-20T13:14:41Z,8,2,21,HP,P,6,4,4,8,no,2019-03-19T21:12:25Z,0.6682407407407407,12,13.1,anc4,B,NA,2,5,days,1.6612796863714403,0.24239843648104403,6.853508258917153,0.0010102940451689327,7
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate17_190320_132121_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,D02_17,D02,17,2019-03-20T13:14:41Z,12,2,18,HP,P,6,4,4,8,no,2019-03-19T21:12:25Z,0.6682407407407407,13,17.15,anc5,S,NA,2,4,days,1.6065377758088664,0.23761124879686854,6.761202526999382,0.0024959334114655948,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate17_190320_132121_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,E02_17,E02,17,2019-03-20T13:14:41Z,29,2,26,HP,P,6,4,4,8,no,2019-03-19T21:12:25Z,0.6682407407407407,11,16.55,anc3,L,NA,2,3,days,1.552225487319439,0.06475531183126693,23.970627944222965,1.5911758946938632e-4,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate17_190320_132121_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,F02_17,F02,17,2019-03-20T13:14:41Z,29,2,28,HP,P,6,4,4,8,no,2019-03-19T21:12:25Z,0.6682407407407407,17,12.75,anc5,P,NA,2,2,days,1.3207136146293665,0.23902898028414113,5.525328406034253,0.03122919076512291,4
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate17_190320_132121_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,G02_17,G02,17,2019-03-20T13:14:41Z,12,2,27,HP,P,6,4,4,8,no,2019-03-19T21:12:25Z,0.6682407407407407,10,14.6,anc3,N,NA,2,5,days,1.2936459704037415,0.1233004540660288,10.491818381390383,1.3573172994810982e-4,7
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate18_190320_114221_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,B02_18,B02,18,2019-03-20T11:35:41Z,23,3,15,HP,P,6,6,4,8,no,2019-03-19T21:12:25Z,0.5994907407407407,24,20.9,anc4,S,NA,2,3,days,1.541025740188559,0.41005558114691176,3.7580899054668673,0.03293311264296237,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate18_190320_114221_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,C02_18,C02,18,2019-03-20T11:35:41Z,21,3,10,HP,P,6,6,4,8,no,2019-03-19T21:12:25Z,0.5994907407407407,22,17,anc2,L,NA,2,3,days,1.5100478800668486,0.3214144687251445,4.698132868928674,0.018240507846936,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate18_190320_114221_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,D02_18,D02,18,2019-03-20T11:35:41Z,23,3,29,HP,P,6,6,4,8,no,2019-03-19T21:12:25Z,0.5994907407407407,20,15.525,anc3,P,NA,2,4,days,1.3756270289317845,0.13885201973883834,9.907144537898338,5.826666253598253e-4,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate18_190320_114221_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,E02_18,E02,18,2019-03-20T11:35:41Z,28,3,anc4,HP,P,6,6,4,8,no,2019-03-19T21:12:25Z,0.5994907407407407,20,18.75,anc4,none,NA,2,3,days,1.4717420990162362,0.21401750769770414,6.87673693077038,0.0062981354878827766,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate18_190320_114221_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,F02_18,F02,18,2019-03-20T11:35:41Z,24,3,15,HP,P,6,6,4,8,no,2019-03-19T21:12:25Z,0.5994907407407407,25,20.9,anc4,S,NA,2,3,days,1.4368384993639356,0.3421296677911725,4.199689867997494,0.02463689514775869,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate19_190320_131331_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,B02_19,B02,19,2019-03-20T13:06:32Z,27,1,25,HP,P,7,4,8,10,no,2019-03-19T22:02:06Z,0.6280787037037037,23,14.775,anc2,BS,NA,2,3,days,1.5863151249001548,0.2699724330014701,5.875841126680948,0.009834068988772935,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate19_190320_131331_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,C02_19,C02,19,2019-03-20T13:06:32Z,15,1,6,HP,P,7,4,8,10,no,2019-03-19T22:02:06Z,0.6280787037037037,14,12.425,cc1690,P,NA,2,4,days,1.6047658857087594,0.20064078720330678,7.998203695655712,0.0013250281325752362,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate19_190320_131331_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,D02_19,D02,19,2019-03-20T13:06:32Z,8,1,24,HP,P,7,4,8,10,no,2019-03-19T22:02:06Z,0.6280787037037037,11,12.175,anc4,C,NA,2,5,days,1.6185158465115754,0.18752781734545207,8.63080405575268,3.4476716065364685e-4,7
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate19_190320_131331_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,E02_19,E02,19,2019-03-20T13:06:32Z,19,1,1,HP,P,7,4,8,10,no,2019-03-19T22:02:06Z,0.6280787037037037,16,15.6,anc2,N,NA,2,3,days,1.4952854052163842,0.287182484056083,5.206743057924015,0.013769265444800238,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate19_190320_131331_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,F02_19,F02,19,2019-03-20T13:06:32Z,28,1,25,HP,P,7,4,8,10,no,2019-03-19T22:02:06Z,0.6280787037037037,23,14.775,anc2,BS,NA,2,3,days,1.500314371342663,0.2570188979549904,5.837369871554739,0.010017016991657962,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate19_190320_131331_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,G02_19,G02,19,2019-03-20T13:06:32Z,28,1,11,HP,P,7,4,8,10,no,2019-03-19T22:02:06Z,0.6280787037037037,15,12.4,anc4,N,NA,2,3,days,1.6153127170464112,0.16245776310428628,9.94297032151979,0.002164361178575783,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate2_190320_124921_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,B02_2,B02,2,2019-03-20T12:42:30Z,13,2,28,LP,P,1,5,16,0.5,no,2019-03-19T18:27:54Z,0.7601388888888889,7,12.75,anc5,P,NA,2,3,days,0.982107644040949,0.31104676299614686,3.1574276310765366,0.050972182184697415,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate2_190320_124921_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,C02_2,C02,2,2019-03-20T12:42:30Z,17,2,21,LP,P,1,5,16,0.5,no,2019-03-19T18:27:54Z,0.7601388888888889,14,13.1,anc4,B,NA,2,3,days,0.8394169142960302,0.15237641838165344,5.5088374120565256,0.011776860661795608,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate2_190320_124921_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,D02_2,D02,2,2019-03-20T12:42:30Z,15,2,18,LP,P,1,5,16,0.5,no,2019-03-19T18:27:54Z,0.7601388888888889,20,17.15,anc5,S,NA,2,3,days,0.3468646521294657,0.15309751492792192,2.265645215030231,0.10835957854650986,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate2_190320_124921_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,E02_2,E02,2,2019-03-20T12:42:30Z,6,2,26,LP,P,1,5,16,0.5,no,2019-03-19T18:27:54Z,0.7601388888888889,11,16.55,anc3,L,NA,2,3,days,0.38928764208723055,0.30034795401847997,1.296122170565138,0.2856363854760927,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate2_190320_124921_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,F02_2,F02,2,2019-03-20T12:42:30Z,9,2,28,LP,P,1,5,16,0.5,no,2019-03-19T18:27:54Z,0.7601388888888889,8,12.75,anc5,P,NA,2,4,days,0.7374404529839022,0.14161723850418123,5.207278865009992,0.006483700972088338,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate2_190320_124921_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,G02_2,G02,2,2019-03-20T12:42:30Z,19,2,27,LP,P,1,5,16,0.5,no,2019-03-19T18:27:54Z,0.7601388888888889,19,14.6,anc3,N,NA,2,2,days,0.061420659580008044,0.02120328081265497,2.8967526357218136,0.10137382613620777,4
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate20_190320_133651_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,B02_20,B02,20,2019-03-20T13:30:09Z,22,2,28,HP,P,7,4,2,10,no,2019-03-19T22:02:06Z,0.6444791666666667,16,12.75,anc5,P,NA,2,3,days,1.5378705261176406,0.38788349550705775,3.9647743302593246,0.028663717184342824,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate20_190320_133651_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,C02_20,C02,20,2019-03-20T13:30:09Z,10,2,21,HP,P,7,4,2,10,no,2019-03-19T22:02:06Z,0.6444791666666667,9,13.1,anc4,B,NA,2,5,days,1.6413650888750393,0.15914301418654045,10.3137740432081,1.4737984650263662e-4,7
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate20_190320_133651_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,D02_20,D02,20,2019-03-20T13:30:09Z,23,2,18,HP,P,7,4,2,10,no,2019-03-19T22:02:06Z,0.6444791666666667,15,17.15,anc5,S,NA,2,3,days,1.7410826980811687,0.25310927968197455,6.878778606097711,0.006292797453018062,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate20_190320_133651_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,E02_20,E02,20,2019-03-20T13:30:09Z,32,2,26,HP,P,7,4,2,10,no,2019-03-19T22:02:06Z,0.6444791666666667,20,16.55,anc3,L,NA,2,3,days,1.3404179975963242,0.16573995221536797,8.087476674631478,0.003950300804598953,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate20_190320_133651_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,F02_20,F02,20,2019-03-20T13:30:09Z,20,2,28,HP,P,7,4,2,10,no,2019-03-19T22:02:06Z,0.6444791666666667,12,12.75,anc5,P,NA,2,3,days,1.494675948679159,0.17993276450529577,8.306858135529662,0.0036555649982438444,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate20_190320_133651_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,G02_20,G02,20,2019-03-20T13:30:09Z,11,2,27,HP,P,7,4,2,10,no,2019-03-19T22:02:06Z,0.6444791666666667,9,14.6,anc3,N,NA,2,4,days,1.5189011204071818,0.16922240757834786,8.975768293001916,8.526194821355538e-4,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate21_190320_121404_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,B02_21,B02,21,2019-03-20T12:07:24Z,21,3,15,HP,P,7,4,17,10,no,2019-03-19T22:02:06Z,0.5870138888888888,20,20.9,anc4,S,NA,2,3,days,1.6609069359417714,0.3529564661945865,4.705699130119084,0.018161102579964512,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate21_190320_121404_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,C02_21,C02,21,2019-03-20T12:07:24Z,19,3,10,HP,P,7,4,17,10,no,2019-03-19T22:02:06Z,0.5870138888888888,23,17,anc2,L,NA,2,3,days,1.393497107617157,0.3334509785761846,4.1790163986541735,0.02496075655111138,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate21_190320_121404_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,D02_21,D02,21,2019-03-20T12:07:24Z,23,3,29,HP,P,7,4,17,10,no,2019-03-19T22:02:06Z,0.5870138888888888,16,15.525,anc3,P,NA,2,5,days,1.4570579480714958,0.13363919595873586,10.902923634181365,1.1277712888127517e-4,7
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate21_190320_121404_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,E02_21,E02,21,2019-03-20T12:07:24Z,26,3,anc4,HP,P,7,4,17,10,no,2019-03-19T22:02:06Z,0.5870138888888888,22,18.75,anc4,none,NA,2,3,days,1.3271896420770657,0.18793988965891145,7.061777276158654,0.005837583646897877,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate21_190320_121404_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,F02_21,F02,21,2019-03-20T12:07:24Z,17,3,15,HP,P,7,4,17,10,no,2019-03-19T22:02:06Z,0.5870138888888888,14,20.9,anc4,S,NA,2,3,days,1.4505328487360862,0.23200860712669855,6.2520648121643125,0.008256220334919054,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate22_190320_111156_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,B02_22,B02,22,2019-03-20T11:04:29Z,28,1,25,HP,P,8,6,17,20,no,2019-03-19T22:34:53Z,0.5205555555555555,20,14.775,anc2,BS,NA,2,2,days,1.5767501833666666,0.32040748654207174,4.921077844913678,0.03889977538517091,4
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate22_190320_111156_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,C02_22,C02,22,2019-03-20T11:04:29Z,11,1,6,HP,P,8,6,17,20,no,2019-03-19T22:34:53Z,0.5205555555555555,13,12.425,cc1690,P,NA,2,4,days,1.688621201657357,0.23200935775511813,7.278246093158309,0.001893534183863559,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate22_190320_111156_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,D02_22,D02,22,2019-03-20T11:04:29Z,12,1,24,HP,P,8,6,17,20,no,2019-03-19T22:34:53Z,0.5205555555555555,9,12.175,anc4,C,NA,2,4,days,1.700802088191448,0.12908206160115288,13.176130494775563,1.9164792094720763e-4,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate22_190320_111156_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,E02_22,E02,22,2019-03-20T11:04:29Z,14,1,1,HP,P,8,6,17,20,no,2019-03-19T22:34:53Z,0.5205555555555555,13,15.6,anc2,N,NA,2,4,days,1.453291102214584,0.13461901335184434,10.795585749958056,4.175641586188215e-4,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate22_190320_111156_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,F02_22,F02,22,2019-03-20T11:04:29Z,25,1,25,HP,P,8,6,17,20,no,2019-03-19T22:34:53Z,0.5205555555555555,14,14.775,anc2,BS,NA,2,3,days,1.716664198500645,0.12265231678256241,13.99618240839218,7.898012761926576e-4,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate22_190320_111156_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,G02_22,G02,22,2019-03-20T11:04:29Z,16,1,11,HP,P,8,6,17,20,no,2019-03-19T22:34:53Z,0.5205555555555555,14,12.4,anc4,N,NA,2,3,days,1.5595436473008797,0.20759737205906795,7.512347732692593,0.004887777153874223,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate23_190320_113448_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,B02_23,B02,23,2019-03-20T11:28:08Z,15,2,28,HP,P,8,6,8,20,no,2019-03-19T22:34:53Z,0.5369791666666667,18,12.75,anc5,P,NA,2,5,days,1.4145048980620745,0.15745096360848668,8.983780509462896,2.851123478109067e-4,7
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate23_190320_113448_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,C02_23,C02,23,2019-03-20T11:28:08Z,7,2,21,HP,P,8,6,8,20,no,2019-03-19T22:34:53Z,0.5369791666666667,11,13.1,anc4,B,NA,2,5,days,1.5578990250991644,0.17980126336045588,8.664561060263367,3.3845865736843234e-4,7
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate23_190320_113448_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,D02_23,D02,23,2019-03-20T11:28:08Z,15,2,18,HP,P,8,6,8,20,no,2019-03-19T22:34:53Z,0.5369791666666667,18,17.15,anc5,S,NA,2,3,days,1.503378593391151,0.31849378853765786,4.7202760226308005,0.01800938486550049,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate23_190320_113448_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,E02_23,E02,23,2019-03-20T11:28:08Z,14,2,26,HP,P,8,6,8,20,no,2019-03-19T22:34:53Z,0.5369791666666667,14,16.55,anc3,L,NA,2,3,days,1.562300204247179,0.34108216206454783,4.580421898321152,0.019536015397923965,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate23_190320_113448_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,F02_23,F02,23,2019-03-20T11:28:08Z,16,2,28,HP,P,8,6,8,20,no,2019-03-19T22:34:53Z,0.5369791666666667,18,12.75,anc5,P,NA,2,5,days,1.4779493609848946,0.1458445704775307,10.133729052413319,1.603913412604431e-4,7
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate23_190320_113448_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,G02_23,G02,23,2019-03-20T11:28:08Z,8,2,27,HP,P,8,6,8,20,no,2019-03-19T22:34:53Z,0.5369791666666667,9,14.6,anc3,N,NA,2,5,days,1.4765806327930062,0.18356454568864405,8.043931507871527,4.80407131724913e-4,7
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate24_190320_101056_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,B02_24,B02,24,2019-03-20T10:04:16Z,18,3,15,HP,P,8,6,1,20,no,2019-03-19T22:34:53Z,0.4787384259259259,17,20.9,anc4,S,NA,2,4,days,1.4048960894665727,0.15623898975083308,8.991968597000492,8.46732392179413e-4,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate24_190320_101056_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,C02_24,C02,24,2019-03-20T10:04:16Z,16,3,10,HP,P,8,6,1,20,no,2019-03-19T22:34:53Z,0.4787384259259259,16,17,anc2,L,NA,2,4,days,1.4705313583550597,0.15403439122778614,9.546772942286875,6.723680841289224e-4,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate24_190320_101056_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,D02_24,D02,24,2019-03-20T10:04:16Z,16,3,29,HP,P,8,6,1,20,no,2019-03-19T22:34:53Z,0.4787384259259259,19,15.525,anc3,P,NA,2,4,days,1.4108615931268365,0.17111934335272905,8.244898358560325,0.0011802531240313482,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate24_190320_101056_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,E02_24,E02,24,2019-03-20T10:04:16Z,26,3,anc4,HP,P,8,6,1,20,no,2019-03-19T22:34:53Z,0.4787384259259259,21,18.75,anc4,none,NA,2,3,days,1.3343622068886423,0.1280674641439317,10.419213153068974,0.0018868983368501746,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate24_190320_101056_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,F02_24,F02,24,2019-03-20T10:04:16Z,32,3,15,HP,P,8,6,1,20,no,2019-03-19T22:34:53Z,0.4787384259259259,31,20.9,anc4,S,NA,2,3,days,1.3998621278127745,0.24445499224495512,5.726461607337716,0.010570029032695235,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate25_190320_100311_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,B02_25,B02,25,2019-03-20T09:56:31Z,14,1,25,HP,P,9,4,15,35,no,2019-03-19T23:00:08Z,0.4558217592592593,15,14.775,anc2,BS,NA,2,4,days,1.6817473183611382,0.2026322571206356,8.299504443460464,0.0011508977761806873,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate25_190320_100311_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,C02_25,C02,25,2019-03-20T09:56:31Z,11,1,6,HP,P,9,4,15,35,no,2019-03-19T23:00:08Z,0.4558217592592593,12,12.425,cc1690,P,NA,2,4,days,1.732757559457419,0.21995462463655768,7.877795533149363,0.001403659824405453,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate25_190320_100311_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,D02_25,D02,25,2019-03-20T09:56:31Z,6,1,24,HP,P,9,4,15,35,no,2019-03-19T23:00:08Z,0.4558217592592593,5,12.175,anc4,C,NA,2,4,days,1.7117870276812375,0.1645585943869707,10.40229490327229,4.823258676711117e-4,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate25_190320_100311_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,E02_25,E02,25,2019-03-20T09:56:31Z,7,1,1,HP,P,9,4,15,35,no,2019-03-19T23:00:08Z,0.4558217592592593,9,15.6,anc2,N,NA,2,4,days,1.6645999759016699,0.1821507321409066,9.138585150533366,7.956800561297698e-4,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate25_190320_100311_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,F02_25,F02,25,2019-03-20T09:56:31Z,12,1,25,HP,P,9,4,15,35,no,2019-03-19T23:00:08Z,0.4558217592592593,13,14.775,anc2,BS,NA,2,3,days,1.732012076236327,0.28067538237877543,6.1708727767900635,0.008566919360716907,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate25_190320_100311_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,G02_25,G02,25,2019-03-20T09:56:31Z,16,1,11,HP,P,9,4,15,35,no,2019-03-19T23:00:08Z,0.4558217592592593,13,12.4,anc4,N,NA,2,3,days,1.5913199778794105,0.1997296048505653,7.967371582545374,0.00412504289549933,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate26_190320_132901_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,B02_26,B02,26,2019-03-20T13:22:21Z,20,2,28,HP,P,9,4,3,35,no,2019-03-19T23:00:08Z,0.598761574074074,17,12.75,anc5,P,NA,2,5,days,1.580108360601502,0.1851857619762865,8.532558571127293,3.639386301971802e-4,7
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate26_190320_132901_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,C02_26,C02,26,2019-03-20T13:22:21Z,7,2,21,HP,P,9,4,3,35,no,2019-03-19T23:00:08Z,0.598761574074074,12,13.1,anc4,B,NA,2,5,days,1.6567916611572604,0.2655177573787065,6.239852571495577,0.0015480334380547035,7
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate26_190320_132901_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,D02_26,D02,26,2019-03-20T13:22:21Z,15,2,18,HP,P,9,4,3,35,no,2019-03-19T23:00:08Z,0.598761574074074,23,17.15,anc5,S,NA,2,4,days,1.4434234387726657,0.287846914190858,5.014552415231376,0.007413798040407789,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate26_190320_132901_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,E02_26,E02,26,2019-03-20T13:22:21Z,13,2,26,HP,P,9,4,3,35,no,2019-03-19T23:00:08Z,0.598761574074074,14,16.55,anc3,L,NA,2,4,days,1.5348672551319629,0.1952797033477455,7.859840161671788,0.0014158748167916342,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate26_190320_132901_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,F02_26,F02,26,2019-03-20T13:22:21Z,20,2,28,HP,P,9,4,3,35,no,2019-03-19T23:00:08Z,0.598761574074074,17,12.75,anc5,P,NA,2,4,days,1.4031322655608895,0.14296196774443462,9.814724067516986,6.041777909598787e-4,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate26_190320_132901_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,G02_26,G02,26,2019-03-20T13:22:21Z,18,2,27,HP,P,9,4,3,35,no,2019-03-19T23:00:08Z,0.598761574074074,13,14.6,anc3,N,NA,2,3,days,1.6741287942004892,0.25032919438031814,6.68770895198517,0.006819325653355756,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate27_190320_122721_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,B02_27,B02,27,2019-03-20T12:20:41Z,22,3,15,HP,P,9,4,16,35,no,2019-03-19T23:00:08Z,0.5559375,19,20.9,anc4,S,NA,2,4,days,1.4625252338752315,0.19624436782223395,7.452571760938616,0.0017318724264178667,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_plate27_190320_122721_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190320_,C02_27,C02,27,2019-03-20T12:20:41Z,21,3,10,HP,P,9,4,16,35,no,2019-03-19T23:00:08Z,0.5559375,28,17,anc2,L,NA,2,3,days,1.513790838676468,0.39149133377754763,3.8667288597929246,0.03059435018657221,5
